DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],OAT[DegC],Air Conditioning Power[kW],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Elevation Raw[m],Elevation Smoothed[m],Gradient,Energy_Consumption,Matchted Latitude[deg],Matched Longitude[deg],Match Type,Class of Speed Limit,Speed Limit[km/h],Speed Limit with Direction[km/h],Intersection,Bus Stops,Focus Points
372.4902245,492,2991,0,42.30564278,-83.79998111,34.25,9,0,0,-179.7000122,87.45101166,365.625,273.5228577,273.5228577,0,0.018250782,42.305646,-83.800076,0,0,40,40,1,0,0
372.4902245,492,2991,800,42.30564278,-83.79998111,42.09375,9,0,0,-192,87.45101166,365.625,273.5228577,273.5228577,0,0.0195,42.305646,-83.800076,1,0,40,40,1,0,0
372.4902245,492,2991,900,42.30564278,-83.79998111,42.09375,9,0,0,-192,87.45101166,365.625,273.5228577,273.5228577,0,0.0195,42.305646,-83.800076,1,0,40,40,1,0,0
372.4902245,492,2991,1900,42.30564278,-83.79998111,48.53125,9,0,0,-193.6500092,87.45101166,365.625,273.5228577,273.9058594,0,0.019667579,42.305646,-83.800076,1,0,40,40,1,0,0
372.4902245,492,2991,2700,42.30564278,-83.79998111,48.53125,9,0,0,-193.6500092,87.45101166,354.375,273.5228577,274.2888611,0.009279827,0.019062423,42.305646,-83.800076,1,0,40,40,1,0,0
372.4902245,492,2991,3000,42.30540833,-83.79959278,54.203125,9,0,0,-195.6000061,87.45101166,354.375,275.4378662,274.6718628,0,0.019254376,42.305283,-83.799685,0,0,80,80,0,0,0
372.4902245,492,2991,4000,42.30540833,-83.79959278,59.890625,9,0,0,-198.1500092,87.45101166,354.375,275.4378662,275.2049072,0,0.019505392,42.305283,-83.799685,1,0,80,80,0,0,0
372.4902245,492,2991,5000,42.30540833,-83.79959278,64.734375,9,0,0,-189,87.45101166,354.375,275.4378662,275.7379517,0.002752275,0.018604688,42.305283,-83.799685,1,0,80,80,0,0,0
372.4902245,492,2991,6000,42.30509278,-83.79908639,64.734375,9,0,0,-189,87.45101166,354.375,276.1880798,275.8879944,0,0.018604688,42.305007,-83.799173,0,0,80,80,0,0,0
372.4902245,492,2991,6100,42.30509278,-83.79908639,68.921875,9,0,0,-182.4000092,87.45101166,354.375,276.1880798,276.0380371,0,0.017955001,42.305007,-83.799173,1,0,80,80,0,0,0
372.4902245,492,2991,7100,42.30509278,-83.79908639,73.125,9,0,0,-172.6500092,87.45101166,354.375,276.1880798,276.1880798,0,0.016995235,42.305007,-83.799173,1,0,80,80,0,0,0
372.4902245,492,2991,7800,42.30509278,-83.79908639,73.125,9,0,0,-172.6500092,87.45101166,357.125,276.1880798,276.1880798,0,0.017127121,42.305007,-83.799173,1,0,80,80,0,0,0
372.4902245,492,2991,8200,42.30509278,-83.79908639,76.453125,9,0,0,-144.1500092,87.45101166,357.125,276.1880798,276.1155701,0,0.014299881,42.305007,-83.799173,1,0,80,80,0,0,0
372.4902245,492,2991,9200,42.30509278,-83.79908639,78.953125,9,0,0,-106.2000046,87.45101166,357.125,276.1880798,276.0430603,-0.000839133,0.010535188,42.305007,-83.799173,1,0,80,80,0,0,0
372.4902245,492,2991,10000,42.30458833,-83.79828861,78.953125,9,0,0,-106.2000046,87.45101166,357.125,275.825531,275.9705505,0,0.010535188,42.304566,-83.79831,0,0,80,80,0,0,0
372.4902245,492,2991,10200,42.30458833,-83.79828861,80.71875,9,0,0,-82.80000305,87.45101166,357.125,275.825531,275.8980408,0,0.008213875,42.304566,-83.79831,1,0,80,80,0,0,0
372.4902245,492,2991,11300,42.30458833,-83.79828861,81.59375,9,0,0,5.550000191,87.45101166,357.125,275.825531,275.825531,0,-0.000550568,42.304566,-83.79831,1,0,80,80,0,0,0
372.4902245,492,2991,12300,42.30458833,-83.79828861,79.65625,9,0,0,11.40000057,87.45101166,357.125,275.825531,275.7157471,0,-0.001130896,42.304566,-83.79831,1,0,80,80,0,0,0
372.4902245,492,2991,12800,42.30458833,-83.79828861,79.65625,9,0,0,11.40000057,87.45101166,374,275.825531,275.6059631,-0.001608696,-0.001184333,42.304566,-83.79831,1,0,80,80,0,0,0
372.4902245,492,2991,13000,42.30420722,-83.79763944,79.65625,9,0,0,11.40000057,87.45101166,374,275.2766113,275.4961792,0,-0.001184333,42.3042,-83.797647,0,0,80,80,0,0,0
372.4902245,492,2991,13400,42.30420722,-83.79763944,78.109375,9,0,0,11.85000038,87.45101166,374,275.2766113,275.3863953,0,-0.001231083,42.3042,-83.797647,1,0,80,80,0,0,0
372.4902245,492,2991,14400,42.30420722,-83.79763944,76.25,9,0,0,11.55000019,87.45101166,374,275.2766113,275.4009949,0,-0.001199917,42.3042,-83.797647,1,0,80,80,0,0,0
372.4902245,492,2991,15400,42.30420722,-83.79763944,75.328125,9,0,0,-36.30000305,87.45101166,374,275.2766113,275.5253784,0.001956882,0.003771167,42.3042,-83.797647,1,0,80,80,0,0,0
372.4902245,492,2991,16100,42.30386194,-83.79702472,75.328125,9,0,0,-36.30000305,87.45101166,374,275.8985291,275.649762,0,0.003771167,42.303857,-83.797029,0,0,80,80,0,0,0
372.4902245,492,2991,16500,42.30386194,-83.79702472,75.796875,9,0,0,-69.15000153,87.45101166,374,275.8985291,275.7741455,0,0.007183917,42.303857,-83.797029,1,0,80,80,0,0,0
372.4902245,492,2991,17500,42.30386194,-83.79702472,76,9,0,0,-67.5,87.45101166,374,275.8985291,275.8985291,0,0.0070125,42.303857,-83.797029,1,0,80,80,0,0,0
372.4902245,492,2991,17800,42.30386194,-83.79702472,76,9,0,0,-67.5,87.45101166,366.375,275.8985291,276.1206177,0,0.006869531,42.303857,-83.797029,1,0,80,80,0,0,0
372.4902245,492,2991,18600,42.30386194,-83.79702472,76.125,9,0,0,-55.95000076,87.45101166,366.375,275.8985291,276.3427063,0.003539497,0.005694078,42.303857,-83.797029,1,0,80,80,0,0,0
372.4902245,492,2991,19100,42.30351583,-83.79642333,76.125,9,0,0,-55.95000076,87.45101166,366.375,277.0089722,276.5647949,0,0.005694078,42.303519,-83.79642,0,0,80,80,0,0,0
372.4902245,492,2991,19600,42.30351583,-83.79642333,76.34375,9,0,0,-79.80000305,87.45101166,366.375,277.0089722,276.7868835,0,0.008121313,42.303519,-83.79642,1,0,80,80,0,0,0
372.4902245,492,2991,20600,42.30351583,-83.79642333,77.34375,9,0,0,-106.0500031,87.45101166,366.375,277.0089722,277.3730896,0,0.010792797,42.303519,-83.79642,1,0,80,80,0,0,0
372.4902245,492,2991,21700,42.30351583,-83.79642333,79.09375,9,0,0,-148.6500092,87.45101166,366.375,277.0089722,277.737207,0.005564506,0.015128235,42.303519,-83.79642,1,0,80,80,0,0,0
372.4902245,492,2991,22000,42.30315361,-83.7957975,79.09375,9,0,0,-148.6500092,87.45101166,366.375,278.8295593,278.1013245,0,0.015128235,42.303162,-83.795789,0,0,80,80,0,0,0
372.4902245,492,2991,22700,42.30315361,-83.7957975,80.9375,9,0,0,-153,87.45101166,366.375,278.8295593,278.4654419,0,0.015570938,42.303162,-83.795789,1,0,80,80,0,0,0
372.4902245,492,2991,22900,42.30315361,-83.7957975,80.9375,9,0,0,-153,87.45101166,356.125,278.8295593,278.8295593,0,0.015135313,42.303162,-83.795789,1,0,80,80,0,0,0
372.4902245,492,2991,23800,42.30315361,-83.7957975,82.671875,9,0,0,-152.7000122,87.45101166,356.125,278.8295593,279.2721924,0,0.015105637,42.303162,-83.795789,1,0,80,80,0,0,0
372.4902245,492,2991,24800,42.30315361,-83.7957975,84.4375,9,0,0,-143.5500031,87.45101166,356.125,278.8295593,279.7148254,0.006595608,0.014200485,42.303162,-83.795789,1,0,80,80,0,0,0
372.4902245,492,2991,25000,42.3027775,-83.79516056,84.4375,9,0,0,-143.5500031,87.45101166,356.125,281.0427246,280.1574585,0,0.014200485,42.302796,-83.795142,0,0,80,80,0,0,0
372.4902245,492,2991,25800,42.3027775,-83.79516056,85.53125,9,0,0,-86.1000061,87.45101166,356.125,281.0427246,280.6000916,0,0.008517324,42.302796,-83.795142,1,0,80,80,0,0,0
372.4902245,492,2991,26900,42.3027775,-83.79516056,86.578125,9,0,0,-72.90000153,87.45101166,356.125,281.0427246,281.0427246,0,0.007211531,42.302796,-83.795142,1,0,80,80,0,0,0
372.4902245,492,2991,27800,42.3027775,-83.79516056,86.578125,9,0,0,-72.90000153,83.52944183,356.125,281.0427246,281.1242859,0,0.007211531,42.302796,-83.795142,1,0,80,80,0,0,0
372.4902245,492,2991,27900,42.3027775,-83.79516056,86.65625,9,0,0,-29.40000153,83.52944183,368.25,281.0427246,281.2058472,0.001149121,0.003007375,42.302796,-83.795142,1,0,80,80,0,0,0
372.4902245,492,2991,28100,42.30240278,-83.79446333,86.65625,9,0,0,-29.40000153,83.52944183,368.25,281.450531,281.2874084,0,0.003007375,42.302409,-83.794457,0,0,80,80,0,0,0
372.4902245,492,2991,29000,42.30240278,-83.79446333,86.875,9,0,0,-57.00000381,83.52944183,368.25,281.450531,281.3689697,0,0.005830625,42.302409,-83.794457,1,0,80,80,0,0,0
372.4902245,492,2991,30000,42.30240278,-83.79446333,85.828125,9,0,0,18.15000153,83.52944183,368.25,281.450531,281.4778076,0,-0.001856594,42.302409,-83.794457,1,0,80,80,0,0,0
372.4902245,492,2991,31000,42.30240278,-83.79446333,84.09375,9,0,0,27.15000153,83.52944183,368.25,281.450531,281.5050842,0.000385519,-0.002777219,42.302409,-83.794457,1,0,80,80,0,0,0
372.4902245,492,2991,31100,42.30202,-83.7937775,84.09375,9,0,0,27.15000153,83.52944183,368.25,281.5869141,281.5323608,0,-0.002777219,42.302023,-83.793774,0,0,80,80,0,0,0
372.4902245,492,2991,32100,42.30202,-83.7937775,82.015625,9,0,0,23.85000038,83.52944183,368.25,281.5869141,281.5596375,0,-0.002439656,42.302023,-83.793774,1,0,80,80,0,0,0
372.4902245,492,2991,33000,42.30202,-83.7937775,82.015625,9,0,0,23.85000038,83.52944183,374.125,281.5869141,281.7391296,0,-0.002478578,42.302023,-83.793774,1,0,80,80,0,0,0
372.4902245,492,2991,33100,42.30202,-83.7937775,80.1875,9,0,0,13.95000076,83.52944183,374.125,281.5869141,281.8913452,0.002290737,-0.001449734,42.302023,-83.793774,1,0,80,80,0,0,0
372.4902245,492,2991,34000,42.30166361,-83.79313028,80.1875,9,0,0,13.95000076,83.52944183,374.125,282.3479919,282.0435608,0,-0.001449734,42.301661,-83.793133,0,0,80,80,0,0,0
372.4902245,492,2991,34200,42.30166361,-83.79313028,79.53125,9,0,0,-43.20000076,83.52944183,374.125,282.3479919,282.1957764,0,0.0044895,42.301661,-83.793133,1,0,80,80,0,0,0
372.4902245,492,2991,35200,42.30166361,-83.79313028,79.375,9,0,0,-79.5,83.52944183,374.125,282.3479919,282.6060974,0,0.008261927,42.301661,-83.793133,1,0,80,80,0,0,0
372.4902245,492,2991,36300,42.30166361,-83.79313028,79.15625,9,0,0,-22.80000114,83.52944183,374.125,282.3479919,282.8642029,0.00390147,0.002369458,42.301661,-83.793133,1,0,80,80,0,0,0
372.4902245,492,2991,37100,42.30129694,-83.79249806,79.15625,9,0,0,-22.80000114,83.52944183,374.125,283.6385193,283.1223083,0,0.002369458,42.3013,-83.792495,0,0,80,80,0,0,0
372.4902245,492,2991,37400,42.30129694,-83.79249806,77.421875,9,0,0,-25.05000114,83.52944183,374.125,283.6385193,283.3804138,0,0.002603287,42.3013,-83.792495,1,0,80,80,0,0,0
372.4902245,492,2991,38000,42.30129694,-83.79249806,77.421875,9,0,0,-25.05000114,83.52944183,370.25,283.6385193,283.6385193,0,0.002576323,42.3013,-83.792495,1,0,80,80,0,0,0
372.4902245,492,2991,38400,42.30129694,-83.79249806,76.671875,9,0,0,-41.10000229,83.52944183,370.25,283.6385193,283.9074768,0,0.004227021,42.3013,-83.792495,1,0,80,80,0,0,0
372.4902245,492,2991,39500,42.30129694,-83.79249806,75.96875,9,0,0,-48.45000076,83.52944183,370.25,283.6385193,284.1764343,0.004158034,0.004982948,42.3013,-83.792495,1,0,80,80,0,0,0
372.4902245,492,2991,40100,42.30093861,-83.79187972,75.96875,9,0,0,-48.45000076,83.52944183,370.25,284.9833069,284.4453918,0,0.004982948,42.300945,-83.791873,0,0,80,80,0,0,0
372.4902245,492,2991,40500,42.30093861,-83.79187972,75.703125,9,0,0,-59.25000381,83.52944183,370.25,284.9833069,284.7143494,0,0.006093698,42.300945,-83.791873,1,0,80,80,0,0,0
372.4902245,492,2991,41600,42.30093861,-83.79187972,75.671875,9,0,0,-31.05000114,83.52944183,370.25,284.9833069,284.9833069,0,0.003193406,42.300945,-83.791873,1,0,80,80,0,0,0
372.4902245,492,2991,42600,42.30093861,-83.79187972,75.21875,9,0,0,-51.90000153,83.52944183,370.25,284.9833069,285.2269714,0,0.005337771,42.300945,-83.791873,1,0,80,80,0,0,0
372.4902245,492,2991,43000,42.30093861,-83.79187972,75.21875,9,0,0,-51.90000153,83.52944183,367.25,284.9833069,285.470636,0.003797446,0.005294521,42.300945,-83.791873,1,0,80,80,0,0,0
372.4902245,492,2991,43100,42.30057944,-83.79127028,75.21875,9,0,0,-51.90000153,83.52944183,367.25,286.2016296,285.7143005,0,0.005294521,42.300593,-83.791256,0,0,80,80,0,0,0
372.4902245,492,2991,43600,42.30057944,-83.79127028,75.140625,9,0,0,-46.95000076,83.52944183,367.25,286.2016296,285.9579651,0,0.004789552,42.300593,-83.791256,1,0,80,80,0,0,0
372.4902245,492,2991,44700,42.30057944,-83.79127028,75.171875,9,0,0,-68.70000458,83.52944183,367.25,286.2016296,286.3559448,0,0.007008355,42.300593,-83.791256,1,0,80,80,0,0,0
372.4902245,492,2991,45700,42.30057944,-83.79127028,75.359375,9,0,0,-46.65000153,83.52944183,367.25,286.2016296,286.51026,0.002461051,0.004758948,42.300593,-83.791256,1,0,80,80,0,0,0
372.4902245,492,2991,46000,42.30023694,-83.79066583,75.359375,9,0,0,-46.65000153,83.52944183,367.25,286.9732056,286.6645752,0,0.004758948,42.30025,-83.790653,0,0,80,80,0,0,0
372.4902245,492,2991,46800,42.30023694,-83.79066583,75.203125,9,0,0,-47.10000229,83.52944183,367.25,286.9732056,286.8188904,0,0.004804854,42.30025,-83.790653,1,0,80,80,0,0,0
372.4902245,492,2991,47800,42.30023694,-83.79066583,75.203125,9,0,0,-36.30000305,83.52944183,367.25,286.9732056,286.9732056,0,0.003703104,42.30025,-83.790653,1,0,80,80,0,0,0
372.4902245,492,2991,48000,42.30023694,-83.79066583,75.203125,9,0,0,-36.30000305,83.52944183,368.75,286.9732056,287.1217957,0,0.003718229,42.30025,-83.790653,1,0,80,80,0,0,0
372.4902245,492,2991,48800,42.30023694,-83.79066583,74.734375,9,0,0,-30.45000076,83.52944183,368.75,286.9732056,287.2703857,0.002376874,0.00311901,42.30025,-83.790653,1,0,80,80,0,0,0
372.4902245,492,2991,49000,42.29989861,-83.79006,74.734375,9,0,0,-30.45000076,83.52944183,368.75,287.716156,287.4189758,0,0.00311901,42.299908,-83.79005,0,0,64,64,0,0,0
372.4902245,492,2991,49900,42.29989861,-83.79006,74.4375,9,0,0,-44.40000153,83.52944183,368.75,287.716156,287.5675659,0,0.004547917,42.299908,-83.79005,1,0,64,64,0,0,0
372.4902245,492,2991,50900,42.29989861,-83.79006,74.734375,9,0,0,-85.5,83.52944183,368.75,287.716156,287.9902222,0,0.008757813,42.299908,-83.79005,1,0,64,64,0,0,0
372.4902245,492,2991,52000,42.29989861,-83.79006,74.09375,9,0,0,6.750000477,83.52944183,368.75,287.716156,288.2642883,0.004383051,-0.000691406,42.299908,-83.79005,1,0,64,64,0,0,0
372.4902245,492,2991,52100,42.29955333,-83.78946111,74.09375,9,0,0,6.750000477,83.52944183,368.75,289.0864868,288.5383545,0,-0.000691406,42.29957,-83.789445,0,0,64,64,0,0,0
372.4902245,492,2991,53000,42.29955333,-83.78946111,71.671875,9,0,0,-27.60000038,83.52944183,368.75,289.0864868,288.8124207,0,0.002827083,42.29957,-83.789445,1,0,64,64,0,0,0
372.4902245,492,2991,53100,42.29955333,-83.78946111,71.671875,9,0,0,-27.60000038,83.52944183,369.375,289.0864868,289.5363159,0,0.002831875,42.29957,-83.789445,1,0,64,64,0,0,0
372.4902245,492,2991,54000,42.29955333,-83.78946111,70.890625,9,0,0,0.600000024,83.52944183,369.375,289.0864868,289.986145,0.007480582,-6.16E-05,42.29957,-83.789445,1,0,64,64,0,0,0
372.4902245,492,2991,55100,42.2992175,-83.78888917,68.953125,9,0,0,-43.95000076,83.52944183,369.375,291.3356323,290.4359741,0,0.004509453,42.299248,-83.788857,0,0,64,64,0,0,0
372.4902245,492,2991,56100,42.2992175,-83.78888917,67.734375,9,0,0,-44.25,83.52944183,369.375,291.3356323,290.8858032,0,0.004540234,42.299248,-83.788857,1,0,64,64,0,0,0
372.4902245,492,2991,57200,42.2992175,-83.78888917,67.125,9,0,0,-58.05000305,83.52944183,369.375,291.3356323,291.7558533,0,0.005956172,42.299248,-83.788857,1,0,64,64,0,0,0
372.4902245,492,2991,57700,42.2992175,-83.78888917,67.125,9,0.159999996,0,-58.05000305,83.52944183,369.375,291.3356323,292.1760742,0.007243747,0.005956172,42.299248,-83.788857,1,0,64,64,0,0,0
372.4902245,492,2991,58000,42.29889083,-83.78834028,67.125,9,0.159999996,0,-58.05000305,83.52944183,369.375,293.4367371,292.5962952,0,0.005956172,42.298931,-83.788298,0,0,64,64,0,0,0
372.4902245,492,2991,58100,42.29889083,-83.78834028,67.125,9,0.159999996,0,-58.05000305,83.52944183,365,293.4367371,293.0165161,0,0.005885625,42.298931,-83.788298,1,0,64,64,0,0,0
372.4902245,492,2991,58200,42.29889083,-83.78834028,67.171875,9,0.159999996,0,-71.1000061,83.52944183,365,293.4367371,293.4367371,0,0.007208751,42.298931,-83.788298,1,0,64,64,0,0,0
372.4902245,492,2991,59200,42.29889083,-83.78834028,67.109375,9,0.159999996,0,-58.35000229,83.52944183,365,293.4367371,293.72052,0,0.005916042,42.298931,-83.788298,1,0,64,64,0,0,0
372.4902245,492,2991,60300,42.29889083,-83.78834028,67.234375,9,0.159999996,0,-66.15000153,83.52944183,365,293.4367371,294.004303,0.005018089,0.006706875,42.298931,-83.788298,1,0,64,64,0,0,0
372.4902245,492,2991,61000,42.29857806,-83.78779917,67.234375,9,0.159999996,0,-66.15000153,83.52944183,365,294.8556519,294.2880859,0,0.006706875,42.298622,-83.787753,0,0,64,64,0,0,0
372.4902245,492,2991,61300,42.29857806,-83.78779917,67.71875,9,0.159999996,0,-51.30000305,83.52944183,365,294.8556519,294.5718689,0,0.00520125,42.298622,-83.787753,1,0,64,64,0,0,0
372.4902245,492,2991,62400,42.29857806,-83.78779917,68.015625,9,0.159999996,0,-52.50000381,83.52944183,365,294.8556519,294.8556519,0,0.005322917,42.298622,-83.787753,1,0,64,64,0,0,0
372.4902245,492,2991,63200,42.29857806,-83.78779917,68.015625,9,0.159999996,0,-52.50000381,83.52944183,366.75,294.8556519,294.151062,0,0.005348438,42.298622,-83.787753,1,0,64,64,0,0,0
372.4902245,492,2991,63400,42.29857806,-83.78779917,68.40625,9,0.159999996,0,-59.55000305,83.52944183,366.75,294.8556519,293.4464722,-0.012331744,0.006066657,42.298622,-83.787753,1,0,64,64,0,0,0
372.4902245,492,2991,64000,42.29826361,-83.78725083,68.40625,9,0.159999996,0,-59.55000305,83.52944183,366.75,291.3327026,292.7418823,0,0.006066657,42.298309,-83.787204,0,0,64,64,0,0,0
372.4902245,492,2991,64400,42.29826361,-83.78725083,68.8125,9,0.159999996,0,-47.70000076,83.52944183,366.75,291.3327026,292.0372925,0,0.004859438,42.298309,-83.787204,1,0,64,64,0,0,0
372.4902245,492,2991,65500,42.29826361,-83.78725083,69.625,9,0.159999996,0,-63.75000381,83.52944183,366.75,291.3327026,291.5320068,0,0.006494532,42.298309,-83.787204,1,0,64,64,0,0,0
372.4902245,492,2991,66500,42.29826361,-83.78725083,70.4375,9,0.159999996,0,-70.80000305,83.52944183,366.75,291.3327026,291.731311,0.003414659,0.00721275,42.298309,-83.787204,1,0,64,64,0,0,0
372.4902245,492,2991,67000,42.29794306,-83.78669,70.4375,9,0.159999996,0,-70.80000305,83.52944183,366.75,292.3292236,291.9306152,0,0.00721275,42.29799,-83.786641,0,0,64,64,0,0,0
372.4902245,492,2991,67600,42.29794306,-83.78669,70.453125,9,0.159999996,0,6.300000191,83.52944183,366.75,292.3292236,292.1299194,0,-0.000641813,42.29799,-83.786641,1,0,64,64,0,0,0
372.4902245,492,2991,68200,42.29794306,-83.78669,70.453125,9,0.159999996,0,6.300000191,83.52944183,372.375,292.3292236,292.3292236,0,-0.000651656,42.29799,-83.786641,1,0,64,64,0,0,0
372.4902245,492,2991,68600,42.29794306,-83.78669,69.3125,9,0.159999996,0,8.100000381,83.52944183,372.375,292.3292236,292.8581421,0,-0.000837844,42.29799,-83.786641,1,0,64,64,0,0,0
372.4902245,492,2991,69700,42.29794306,-83.78669,67.296875,9,0.159999996,0,71.40000153,83.52944183,372.375,292.3292236,293.3870605,0.009067293,-0.007385438,42.29799,-83.786641,1,0,64,64,0,0,0
372.4902245,492,2991,70000,42.29762194,-83.78613028,67.296875,9,0.159999996,0,71.40000153,83.52944183,372.375,294.9738159,293.915979,0,-0.007385438,42.297677,-83.786076,0,0,64,64,0,0,0
372.4902245,492,2991,70800,42.29762194,-83.78613028,62.421875,9,0.159999996,0,55.05000305,83.52944183,372.375,294.9738159,294.4448975,0,-0.005694235,42.297677,-83.786076,1,0,64,64,0,0,0
372.4902245,492,2991,71800,42.29762194,-83.78613028,57.4375,9,0.159999996,0,96.15000153,83.52944183,372.375,294.9738159,294.7670288,0,-0.009945516,42.297677,-83.786076,1,0,64,64,0,0,0
372.4902245,492,2991,72900,42.29762194,-83.78613028,52.84375,9,0.159999996,0,89.70000458,83.52944183,372.375,294.9738159,294.5602417,-0.004068382,-0.009278344,42.297677,-83.786076,1,0,64,64,0,0,0
372.4902245,492,2991,73000,42.29734194,-83.78564278,52.84375,9,0.159999996,0,89.70000458,83.52944183,372.375,293.9398804,294.3534546,0,-0.009278344,42.297405,-83.78558,0,0,64,64,0,0,0
372.4902245,492,2991,73200,42.29734194,-83.78564278,52.84375,9,0.159999996,0,89.70000458,83.52944183,383,293.9398804,294.1466675,0,-0.009543084,42.297405,-83.78558,1,0,64,64,0,0,0
372.4902245,492,2991,73900,42.29734194,-83.78564278,48.109375,9,0.159999996,0,52.20000076,83.52944183,383,293.9398804,293.77677,0,-0.0055535,42.297405,-83.78558,1,0,64,64,0,0,0
372.4902245,492,2991,75000,42.29734194,-83.78564278,49.84375,9,0.159999996,0,-86.8500061,83.52944183,383,293.9398804,293.6136597,-0.003793097,0.009239876,42.297405,-83.78558,1,0,64,64,0,0,0
372.4902245,492,2991,76000,42.29710944,-83.78522583,54.390625,9,0.159999996,0,-129.3000031,83.52944183,383,293.1243286,293.4505493,0,0.013756084,42.297175,-83.78516,0,0,64,64,0,0,0
372.4902245,492,2991,77000,42.29710944,-83.78522583,58.953125,9,0.159999996,0,-132.3000031,83.52944183,383,293.1243286,293.287439,0,0.01407525,42.297175,-83.78516,1,0,64,64,0,0,0
372.4902245,492,2991,78100,42.29710944,-83.78522583,63.171875,9,0.159999996,0,-132.6000061,83.52944183,383,293.1243286,292.9686096,0,0.014107167,42.297175,-83.78516,1,0,64,64,0,0,0
372.4902245,492,2991,78200,42.29710944,-83.78522583,63.171875,9,0.159999996,0,-132.6000061,83.52944183,359,293.1243286,292.8128906,-0.002994868,0.013223167,42.297175,-83.78516,1,0,64,64,0,0,0
372.4902245,492,2991,79100,42.29682972,-83.78472028,64.21875,9,0.159999996,0,-23.10000038,83.52944183,359,292.3457336,292.6571716,0,0.002303583,42.296894,-83.784655,0,0,56,56,0,0,0
372.4902245,492,2991,80200,42.29682972,-83.78472028,64,9,0.159999996,0,3.900000095,83.52944183,359,292.3457336,292.6621216,0,-0.000388917,42.296894,-83.784655,1,0,56,56,0,0,0
372.4902245,492,2991,81200,42.29682972,-83.78472028,62.625,9,0.159999996,0,5.25,83.52944183,359,292.3457336,292.6670715,0.003072672,-0.000523542,42.296894,-83.784655,1,0,56,56,0,0,0
372.4902245,492,2991,82100,42.29654944,-83.78421083,62.625,9,0.159999996,0,5.25,83.52944183,359,293.1490784,292.8277405,0,-0.000523542,42.296621,-83.784147,0,0,56,56,0,0,0
372.4902245,492,2991,82200,42.29654944,-83.78421083,61.5625,9,0.159999996,0,-17.10000038,83.52944183,359,293.1490784,292.9884094,0,0.00170525,42.296621,-83.784147,1,0,56,56,0,0,0
372.4902245,492,2991,83300,42.29654944,-83.78421083,61.875,9,0.159999996,0,2.400000095,83.52944183,373,293.1490784,293.3483459,0,-0.000248667,42.296621,-83.784147,1,0,56,56,0,0,0
372.4902245,492,2991,84300,42.29654944,-83.78421083,60.65625,9,0.159999996,0,29.10000038,83.52944183,373,293.1490784,293.5476135,0.003999229,-0.003015083,42.296621,-83.784147,1,0,56,56,0,0,0
372.4902245,492,2991,85000,42.29627944,-83.78372833,60.65625,9,0.159999996,0,29.10000038,83.52944183,373,294.1454163,293.7468811,0,-0.003015083,42.296358,-83.78365,0,0,56,56,0,0,0
372.4902245,492,2991,85400,42.29627944,-83.78372833,56.9375,9,0.159999996,0,62.10000229,83.52944183,373,294.1454163,293.9461487,0,-0.00643425,42.296358,-83.78365,1,0,56,56,0,0,0
372.4902245,492,2991,86400,42.29627944,-83.78372833,49.71875,9,0.159999996,0,23.55000114,83.52944183,373,294.1454163,294.1454163,0,-0.002440042,42.296358,-83.78365,1,0,56,56,0,0,0
372.4902245,492,2991,87400,42.29627944,-83.78372833,48.4375,9,0.159999996,0,0.75,83.52944183,373,294.1454163,294.1454163,0,-7.77E-05,42.296358,-83.78365,1,0,56,56,0,0,0
372.4902245,492,2991,88300,42.29627944,-83.78372833,48.4375,9,0.159999996,0,0.75,83.52944183,374.25,294.1454163,294.1776367,0,-7.80E-05,42.296358,-83.78365,1,0,56,56,0,0,0
372.4902245,492,2991,88500,42.29627944,-83.78372833,48.03125,9,0.159999996,0,0.600000024,83.52944183,374.25,294.1454163,294.2098572,0.00057131,-6.24E-05,42.296358,-83.78365,1,0,56,56,0,0,0
372.4902245,492,2991,89000,42.29597083,-83.78318528,48.03125,9,0.159999996,0,0.600000024,83.52944183,374.25,294.3065186,294.2420776,0,-6.24E-05,42.296057,-83.783099,0,0,56,56,0,0,0
372.4902245,492,2991,89500,42.29597083,-83.78318528,47.609375,9,0.159999996,0,0.600000024,83.52944183,374.25,294.3065186,294.2742981,0,-6.24E-05,42.296057,-83.783099,1,0,56,56,0,0,0
372.4902245,492,2991,90600,42.29597083,-83.78318528,47.546875,9,0.159999996,0,0.900000036,83.52944183,374.25,294.3065186,294.3065186,0,-9.36E-05,42.296057,-83.783099,1,0,56,56,0,0,0
372.4902245,492,2991,91000,42.29597083,-83.78318528,47.546875,9,0.159999996,0,0.900000036,83.52944183,374.25,294.3065186,294.0324219,0,-9.36E-05,42.296057,-83.783099,1,0,56,56,0,0,0
372.4902245,492,2991,91600,42.29597083,-83.78318528,43.96875,9,0.159999996,0,81.90000153,83.52944183,374.25,294.3065186,293.7583252,-0.007150197,-0.008514188,42.296057,-83.783099,1,0,56,56,0,0,0
372.4902245,492,2991,92000,42.29576917,-83.78280806,43.96875,9,0.159999996,0,81.90000153,83.52944183,374.25,292.9360352,293.4842285,0,-0.008514188,42.295847,-83.782726,0,0,56,56,0,0,0
372.4902245,492,2991,92600,42.29576917,-83.78280806,38.015625,9,0.159999996,0,84.45000458,83.52944183,374.25,292.9360352,293.2101318,0,-0.008779282,42.295847,-83.782726,1,0,56,56,0,0,0
